,feature,predict,label,MSE,MAE,MSE_ave,MAE_ave,R2
35,KYRGKCK,0.24839532375335693,0.24231243133544922,9.782758821863603e-05,0.009890782993203118,0.002757127123791452,0.04115525428791746,0.9382843347491977
36,LQVWVQ,0.5797907114028931,0.5184502005577087,0.009948001740696839,0.09973966984453497,0.002757127123791452,0.04115525428791746,0.9382843347491977
37,TVYKIITDN,0.43006405234336853,0.460639625787735,0.0024716689257117913,0.04971588202689148,0.002757127123791452,0.04115525428791746,0.9382843347491977
38,ILLWGYCN,0.572972297668457,0.5959410071372986,0.0013948074694434738,0.03734712130062334,0.002757127123791452,0.04115525428791746,0.9382843347491977
39,ACVAECIEHP,0.38769692182540894,0.38745391368865967,1.5612868672886858e-07,0.00039513122722567573,0.002757127123791452,0.04115525428791746,0.9382843347491977
40,HWAHMGSVL,0.4695957899093628,0.3923739790916443,0.015765982438949062,0.1255626633954101,0.002757127123791452,0.04115525428791746,0.9382843347491977
41,PGSVPGNT,0.3718913495540619,0.39852404594421387,0.0018753025840132255,0.043304763987501715,0.002757127123791452,0.04115525428791746,0.9382843347491977
42,VLIRRNFKR,0.2861435115337372,0.3044281005859375,0.0008839169939138953,0.029730741563470886,0.002757127123791452,0.04115525428791746,0.9382843347491977
43,HVAYVY,0.6639095544815063,0.6783517599105835,0.0005514525026839121,0.023483025841741778,0.002757127123791452,0.04115525428791746,0.9382843347491977
44,TRNDFVQFAQ,0.45961910486221313,0.4575645923614502,1.1159857568744923e-05,0.003340637299789506,0.002757127123791452,0.04115525428791746,0.9382843347491977
45,PMRHC,0.6269857883453369,0.6611316800117493,0.0030826058047702157,0.05552121940997168,0.002757127123791452,0.04115525428791746,0.9382843347491977
46,GRDLFMFPTY,0.5246741771697998,0.5424354672431946,0.000834046165215845,0.02887985743067034,0.002757127123791452,0.04115525428791746,0.9382843347491977
47,EVIAY,0.45873916149139404,0.5116851925849915,0.007411530435081433,0.08609024587653025,0.002757127123791452,0.04115525428791746,0.9382843347491977
48,HCSEGE,0.3140280544757843,0.3468635380268097,0.0028505450451038897,0.05339049583122346,0.002757127123791452,0.04115525428791746,0.9382843347491977
49,AWGNFAFND,0.42913171648979187,0.3671587407588959,0.010154201460804715,0.10076805774055941,0.002757127123791452,0.04115525428791746,0.9382843347491977
50,CQLNINKS,0.32014769315719604,0.3364083766937256,0.0006990667901855592,0.026439871221047184,0.002757127123791452,0.04115525428791746,0.9382843347491977
51,NVFKDV,0.5276936888694763,0.5873308777809143,0.009403194165925994,0.09697006840219302,0.002757127123791452,0.04115525428791746,0.9382843347491977
52,VEHRTRR,0.33993834257125854,0.33210334181785583,0.00016230023952705318,0.01273971112416028,0.002757127123791452,0.04115525428791746,0.9382843347491977
53,YDGNWGA,0.38717347383499146,0.397909015417099,0.0003047116034385391,0.017455990474291028,0.002757127123791452,0.04115525428791746,0.9382843347491977
54,RSYEVVRKNV,0.39038538932800293,0.4089791178703308,0.0009140586188928216,0.030233402370438256,0.002757127123791452,0.04115525428791746,0.9382843347491977
55,MSFRVYT,0.5674479007720947,0.6260762214660645,0.009087741920041074,0.0953296486935784,0.002757127123791452,0.04115525428791746,0.9382843347491977
56,QMLWMLELIC,0.5259639620780945,0.5448954701423645,0.0009475704247680541,0.030782631868767396,0.002757127123791452,0.04115525428791746,0.9382843347491977
57,ENIHNGNHV,0.3778422176837921,0.40221402049064636,0.0015704220583357487,0.039628551050167715,0.002757127123791452,0.04115525428791746,0.9382843347491977
58,QHMQK,0.3849409818649292,0.3050430715084076,0.016877647710664762,0.12991400121105023,0.002757127123791452,0.04115525428791746,0.9382843347491977
59,CVKWVLNVD,0.4704275131225586,0.46432968974113464,9.830842947170803e-05,0.009915060739688286,0.002757127123791452,0.04115525428791746,0.9382843347491977
60,PWNFQDVRYS,0.5616263151168823,0.5504305362701416,0.00033139785869115153,0.018204336260659204,0.002757127123791452,0.04115525428791746,0.9382843347491977
61,PKWTWSR,0.5420671105384827,0.5319803953170776,0.0002689927622983032,0.01640099882014212,0.002757127123791452,0.04115525428791746,0.9382843347491977
62,WPRISAVWW,0.6015374660491943,0.6525214910507202,0.0068724139785509685,0.08290002399608198,0.002757127123791452,0.04115525428791746,0.9382843347491977
63,WLVHEAAW,0.5431984663009644,0.4538745582103729,0.021094853211222633,0.1452406734052918,0.002757127123791452,0.04115525428791746,0.9382843347491977
64,FTYILKQNP,0.476535439491272,0.48400986194610596,0.0001477053944461762,0.012153410815329835,0.002757127123791452,0.04115525428791746,0.9382843347491977
65,RIGCKTC,0.36532989144325256,0.3548586070537567,0.0002898951737309535,0.01702630828250662,0.002757127123791452,0.04115525428791746,0.9382843347491977
66,TDPFD,0.43196213245391846,0.429274320602417,1.9100239140039707e-05,0.004370382035936871,0.002757127123791452,0.04115525428791746,0.9382843347491977
67,WIMDNKDQ,0.3840342164039612,0.4182042181491852,0.0030869605370229566,0.055560422397809006,0.002757127123791452,0.04115525428791746,0.9382843347491977
68,SVPIPHEV,0.4786100387573242,0.5116851925849915,0.002892309879552182,0.05378019969795744,0.002757127123791452,0.04115525428791746,0.9382843347491977
69,MFQSNC,0.48197615146636963,0.520295262336731,0.0038821465204691525,0.06230687378186417,0.002757127123791452,0.04115525428791746,0.9382843347491977
70,ICYFQL,0.7071822881698608,0.724477231502533,0.000790823128752161,0.02812157763625933,0.002757127123791452,0.04115525428791746,0.9382843347491977
71,GFDQNTHKP,0.3829752504825592,0.3954490125179291,0.00041137319048680366,0.020282336908916676,0.002757127123791452,0.04115525428791746,0.9382843347491977
72,FSYMKQ,0.5431673526763916,0.5221402645111084,0.0011689591829851108,0.03419004508603507,0.002757127123791452,0.04115525428791746,0.9382843347491977
73,NCGWPRE,0.434012770652771,0.47908979654312134,0.005372192722269225,0.07329524351736083,0.002757127123791452,0.04115525428791746,0.9382843347491977
74,EIQGSN,0.12719380855560303,0.16051660478115082,0.002935782993301512,0.054182866233722926,0.002757127123791452,0.04115525428791746,0.9382843347491977
75,DIWTATYMEM,0.46366846561431885,0.482779860496521,0.0009656635698005645,0.031075127832409066,0.002757127123791452,0.04115525428791746,0.9382843347491977
76,VTQYNQISQC,0.42819640040397644,0.45079952478408813,0.0013507594835847063,0.036752679951055356,0.002757127123791452,0.04115525428791746,0.9382843347491977
77,ITHTEHME,0.43235743045806885,0.42373931407928467,0.00019636576987495837,0.014013057120948247,0.002757127123791452,0.04115525428791746,0.9382843347491977
78,RCMCIVT,0.48231589794158936,0.482779860496521,5.691240498813731e-07,0.0007544031083455138,0.002757127123791452,0.04115525428791746,0.9382843347491977
79,PILVHCQL,0.5040022730827332,0.5387454032897949,0.003191383266279869,0.056492329269378416,0.002757127123791452,0.04115525428791746,0.9382843347491977
80,TTKWV,0.6405613422393799,0.5953259468078613,0.005410007384035999,0.0735527523892614,0.002757127123791452,0.04115525428791746,0.9382843347491977
81,WNQAYY,0.6025552749633789,0.6094711422920227,0.0001264545272532564,0.011245200187335769,0.002757127123791452,0.04115525428791746,0.9382843347491977
82,SSKIETNQWE,0.42548513412475586,0.44157442450523376,0.0006844076503896853,0.026161185951513843,0.002757127123791452,0.04115525428791746,0.9382843347491977
83,RLAACEQWP,0.45076197385787964,0.42558425664901733,0.0016759990892338964,0.04093896785745699,0.002757127123791452,0.04115525428791746,0.9382843347491977
84,AEIMVFC,0.4630512595176697,0.4797048270702362,0.0007332560275960584,0.0270787006260651,0.002757127123791452,0.04115525428791746,0.9382843347491977
85,NCHYNI,0.6000384092330933,0.5485855340957642,0.006999392875330743,0.08366237431086176,0.002757127123791452,0.04115525428791746,0.9382843347491977
86,FNQYYFITTN,0.5279271602630615,0.4637146592140198,0.010901349094284129,0.1044095258790314,0.002757127123791452,0.04115525428791746,0.9382843347491977
87,VHNHGAIHQ,0.41491031646728516,0.4341943860054016,0.0009831922654305481,0.03135589682070261,0.002757127123791452,0.04115525428791746,0.9382843347491977
88,MSTLWVVWCW,0.683125913143158,0.6629766821861267,0.001073391187629326,0.03276264927671946,0.002757127123791452,0.04115525428791746,0.9382843347491977
89,WYQRSDWRR,0.43232619762420654,0.4120541512966156,0.0010865163242094222,0.03296234706766832,0.002757127123791452,0.04115525428791746,0.9382843347491977
90,VIHCDKCTA,0.4236487150192261,0.4428045153617859,0.0009701562352995791,0.03114733111037893,0.002757127123791452,0.04115525428791746,0.9382843347491977
91,GAGSY,0.42533737421035767,0.44095948338508606,0.0006452387077029625,0.02540154931697991,0.002757127123791452,0.04115525428791746,0.9382843347491977
92,DSSMIWQ,0.4501631259918213,0.42189428210258484,0.0021127940768287928,0.04596513979994832,0.002757127123791452,0.04115525428791746,0.9382843347491977
93,TYTWV,0.7282581329345703,0.6888068318367004,0.0041149421791807726,0.06414781507721656,0.002757127123791452,0.04115525428791746,0.9382843347491977
94,FVCDHCDPR,0.4435659348964691,0.46924975514411926,0.0017440555726380507,0.04176189139201014,0.002757127123791452,0.04115525428791746,0.9382843347491977
95,QRITKTQ,0.2484632134437561,0.2816728353500366,0.0029158752388760583,0.053998844792051415,0.002757127123791452,0.04115525428791746,0.9382843347491977
96,ELMSSL,0.4212185740470886,0.41143912076950073,0.00025285423266436466,0.01590139090345133,0.002757127123791452,0.04115525428791746,0.9382843347491977
97,KFNFC,0.6268184781074524,0.6439114212989807,0.0007724578200204228,0.027793125409360186,0.002757127123791452,0.04115525428791746,0.9382843347491977
98,SEYFFCKAH,0.5002862811088562,0.44772449135780334,0.007304346469761754,0.08546546945849975,0.002757127123791452,0.04115525428791746,0.9382843347491977
99,AQNLFKW,0.515932559967041,0.4913899898529053,0.0015925062901028877,0.03990621868960886,0.002757127123791452,0.04115525428791746,0.9382843347491977
100,QACKMPDKQD,0.3587493300437927,0.35670357942581177,1.1064873615447532e-05,0.0033263904784988085,0.002757127123791452,0.04115525428791746,0.9382843347491977
101,NVWTCNFT,0.5094621181488037,0.5424354672431946,0.0028745323248255718,0.053614665202960765,0.002757127123791452,0.04115525428791746,0.9382843347491977
102,SDGVM,0.30596137046813965,0.3671587407588959,0.009901627785602824,0.09950692330487776,0.002757127123791452,0.04115525428791746,0.9382843347491977
103,ATKGCYLYE,0.45654499530792236,0.43972939252853394,0.0007475942549931101,0.02734216990279137,0.002757127123791452,0.04115525428791746,0.9382843347491977
104,HEIFHKTKR,0.4114057719707489,0.41143912076950073,2.940366495716394e-09,5.422514634112474e-05,0.002757127123791452,0.04115525428791746,0.9382843347491977
105,KIFENLS,0.5084197521209717,0.5067651271820068,7.238360472972334e-06,0.0026904201294541963,0.002757127123791452,0.04115525428791746,0.9382843347491977
106,GHEQMP,0.2903370261192322,0.2829028367996216,0.00014611954425734197,0.01208799173797459,0.002757127123791452,0.04115525428791746,0.9382843347491977
107,VNERLGDG,0.2789803147315979,0.2404673993587494,0.003921514871527348,0.06262199990041317,0.002757127123791452,0.04115525428791746,0.9382843347491977
108,RACNWM,0.527930498123169,0.5098401308059692,0.0008652385201765045,0.02941493702486042,0.002757127123791452,0.04115525428791746,0.9382843347491977
109,YEGEERH,0.3113037347793579,0.2995080351829529,0.0003678650115899839,0.019179807391889625,0.002757127123791452,0.04115525428791746,0.9382843347491977
110,TDLAK,0.3869924545288086,0.3585486114025116,0.002139033691633901,0.04624968855715572,0.002757127123791452,0.04115525428791746,0.9382843347491977
111,KHTFRMT,0.47458207607269287,0.45202958583831787,0.0013447144833681093,0.036670348830739385,0.002757127123791452,0.04115525428791746,0.9382843347491977
112,FGVDTQGAIW,0.47779613733291626,0.4710947275161743,0.00011873354391535753,0.010896492275744407,0.002757127123791452,0.04115525428791746,0.9382843347491977
113,WTTPQ,0.5325400233268738,0.5571956634521484,0.0016072137548009025,0.04009007052626501,0.002757127123791452,0.04115525428791746,0.9382843347491977
114,EKCRF,0.5049464702606201,0.519065260887146,0.0005270308911731397,0.02295715337695725,0.002757127123791452,0.04115525428791746,0.9382843347491977
115,ELSLV,0.42411884665489197,0.4348094165325165,0.000302164047179037,0.01738286648338061,0.002757127123791452,0.04115525428791746,0.9382843347491977
116,LECFAY,0.6088334918022156,0.5651906728744507,0.0050357790206286175,0.07096322301466174,0.002757127123791452,0.04115525428791746,0.9382843347491977
117,CTGIS,0.48815375566482544,0.495695024728775,0.000150359179814147,0.012262103400891178,0.002757127123791452,0.04115525428791746,0.9382843347491977
118,ASLTFMY,0.5731306076049805,0.6113161444664001,0.003855128666126499,0.06208968244504476,0.002757127123791452,0.04115525428791746,0.9382843347491977
119,EPNWTQ,0.42307084798812866,0.4003690779209137,0.0013625753154015464,0.03691307783701525,0.002757127123791452,0.04115525428791746,0.9382843347491977
120,QIHRGWC,0.535874605178833,0.5547356009483337,0.0009405249284847835,0.030667978878380353,0.002757127123791452,0.04115525428791746,0.9382843347491977
121,DKRSQFIYI,0.4628363847732544,0.460639625787735,1.2758684511926406e-05,0.003571930082172159,0.002757127123791452,0.04115525428791746,0.9382843347491977
122,WGCIH,0.6518336534500122,0.6525214910507202,1.2508720869630834e-06,0.0011184239298955845,0.002757127123791452,0.04115525428791746,0.9382843347491977
123,PWYWA,0.8277337551116943,0.8296433091163635,9.64062003156839e-06,0.003104934787007352,0.002757127123791452,0.04115525428791746,0.9382843347491977
124,QWERSRYAGH,0.465948224067688,0.4428045153617859,0.001416142591341435,0.037631670057830746,0.002757127123791452,0.04115525428791746,0.9382843347491977
125,LMQILNP,0.4451322555541992,0.41266918182373047,0.002786251734876715,0.05278495746779299,0.002757127123791452,0.04115525428791746,0.9382843347491977
126,YEKKMGKWMF,0.5199950337409973,0.6027060747146606,0.018087062909569546,0.13448815155830474,0.002757127123791452,0.04115525428791746,0.9382843347491977
127,SQHYRFPF,0.5352030992507935,0.528290331363678,0.00012634120796348883,0.011240160495450624,0.002757127123791452,0.04115525428791746,0.9382843347491977
128,FRSQY,0.5718217492103577,0.5707257390022278,3.175925263150695e-06,0.0017821125843084928,0.002757127123791452,0.04115525428791746,0.9382843347491977
129,DTWHLIFNM,0.5028104782104492,0.5043050646781921,5.9058602647526035e-06,0.00243019757730778,0.002757127123791452,0.04115525428791746,0.9382843347491977
130,DSGSCQVFDG,0.34611544013023376,0.3671587407588959,0.0011707624772825072,0.03421640655128044,0.002757127123791452,0.04115525428791746,0.9382843347491977
131,YVVSLET,0.4858497381210327,0.48400986194610596,8.949901732854907e-06,0.0029916386367432324,0.002757127123791452,0.04115525428791746,0.9382843347491977
132,GQWLMVGSYS,0.5256136655807495,0.5498155355453491,0.0015485988127605789,0.03935224025084949,0.002757127123791452,0.04115525428791746,0.9382843347491977
133,RGVIEIMDP,0.3413504958152771,0.35116854310035706,0.00025485391789066683,0.015964144759136545,0.002757127123791452,0.04115525428791746,0.9382843347491977
134,ALRFG,0.46561193466186523,0.4993849992752075,0.0030156575134662775,0.05491500262647975,0.002757127123791452,0.04115525428791746,0.9382843347491977
135,LNAIR,0.12513908743858337,0.24169747531414032,0.0359193227661086,0.1895239371850126,0.002757127123791452,0.04115525428791746,0.9382843347491977
136,ATMCSQVCIF,0.5116195678710938,0.47908979654312134,0.0027977125845159026,0.05289340776047524,0.002757127123791452,0.04115525428791746,0.9382843347491977
137,TRPYEGND,0.3853588104248047,0.39421895146369934,0.00020754981281470746,0.014406589215171905,0.002757127123791452,0.04115525428791746,0.9382843347491977
138,SVDSGPEK,0.34983837604522705,0.3382534086704254,0.00035483847639351796,0.0188371568022756,0.002757127123791452,0.04115525428791746,0.9382843347491977
139,RRQICE,0.41409599781036377,0.4145142138004303,4.6242610483920916e-07,0.0006800191944638101,0.002757127123791452,0.04115525428791746,0.9382843347491977
140,TNPTWFGW,0.5817133784294128,0.6494465470314026,0.012129526871654363,0.11013413127479765,0.002757127123791452,0.04115525428791746,0.9382843347491977
141,WCGFHH,0.5959819555282593,0.6211562156677246,0.0016755388690056637,0.04093334666266202,0.002757127123791452,0.04115525428791746,0.9382843347491977
142,GDWTHGM,0.43314430117607117,0.42250922322273254,0.0002990352811055699,0.01729263661520619,0.002757127123791452,0.04115525428791746,0.9382843347491977
143,GCGLEKVCQY,0.4478837847709656,0.42189428210258484,0.0017858172496162605,0.04225893100418254,0.002757127123791452,0.04115525428791746,0.9382843347491977
144,HRKRES,0.3774738907814026,0.3560886085033417,0.0012091245801044764,0.03477246870880002,0.002757127123791452,0.04115525428791746,0.9382843347491977
145,GTMRDFCKF,0.5066372156143188,0.5264452695846558,0.0010373485325870378,0.032207895500746986,0.002757127123791452,0.04115525428791746,0.9382843347491977
146,CHNCQGIWY,0.5368825197219849,0.5467404723167419,0.0002569298281359424,0.016029030792157783,0.002757127123791452,0.04115525428791746,0.9382843347491977
147,MDNVDHEC,0.20216062664985657,0.1722017526626587,0.0023729689094453,0.04871312871747513,0.002757127123791452,0.04115525428791746,0.9382843347491977
148,VKWVGNR,0.43563976883888245,0.41328415274620056,0.0013213393285682353,0.03635023147888106,0.002757127123791452,0.04115525428791746,0.9382843347491977
149,AFWRDDTD,0.40082505345344543,0.42496928572654724,0.001541231499783131,0.039258521365216126,0.002757127123791452,0.04115525428791746,0.9382843347491977
150,TIIEQ,0.384699285030365,0.38806888461112976,3.0019099932575085e-05,0.005478968874941259,0.002757127123791452,0.04115525428791746,0.9382843347491977
151,AAWIQNNG,0.3347010612487793,0.3585486114025116,0.0015035871908860706,0.03877611624294097,0.002757127123791452,0.04115525428791746,0.9382843347491977
152,GLMIPR,0.4039449989795685,0.3579336404800415,0.005597204671179302,0.07481446832785288,0.002757127123791452,0.04115525428791746,0.9382843347491977
153,GTNYFQNWH,0.4352216124534607,0.47601476311683655,0.00439962412118908,0.06632966245345351,0.002757127123791452,0.04115525428791746,0.9382843347491977
154,LPFQMK,0.5408133268356323,0.5319803953170776,0.00020627699800433632,0.014362346535449433,0.002757127123791452,0.04115525428791746,0.9382843347491977
155,VYQNR,0.42206519842147827,0.4428045153617859,0.0011371819895485524,0.03372212907792971,0.002757127123791452,0.04115525428791746,0.9382843347491977
156,CQLALY,0.5361191630363464,0.599016010761261,0.010459208860365535,0.1022702735909391,0.002757127123791452,0.04115525428791746,0.9382843347491977
157,GYCRHPYISV,0.5353859663009644,0.49754005670547485,0.0037868575697381046,0.06153744851501486,0.002757127123791452,0.04115525428791746,0.9382843347491977
158,HDVQPDTKM,0.39644020795822144,0.3634686768054962,0.002874215366544464,0.053611709229835824,0.002757127123791452,0.04115525428791746,0.9382843347491977
159,LFCAQS,0.523432195186615,0.5436654686927795,0.0010823641023893161,0.03289930246052819,0.002757127123791452,0.04115525428791746,0.9382843347491977
160,SGFFCL,0.7045670747756958,0.7091020345687866,5.437358367143264e-05,0.007373844565179866,0.002757127123791452,0.04115525428791746,0.9382843347491977
161,KTGTNY,0.4678698778152466,0.4600246846675873,0.00016272278039391872,0.012756283957090275,0.002757127123791452,0.04115525428791746,0.9382843347491977
162,ADMFLTENHK,0.4360564947128296,0.4311193525791168,6.444546118704924e-05,0.008027793045853215,0.002757127123791452,0.04115525428791746,0.9382843347491977
163,PFCSTK,0.5383024215698242,0.46186962723731995,0.015445449449684583,0.12427972260061004,0.002757127123791452,0.04115525428791746,0.9382843347491977
164,RSMFNI,0.5205326080322266,0.5793358087539673,0.009142037687572735,0.09561400361648253,0.002757127123791452,0.04115525428791746,0.9382843347491977
165,QCGMKF,0.47795677185058594,0.45510461926460266,0.0013806872236844343,0.03715759981059641,0.002757127123791452,0.04115525428791746,0.9382843347491977
166,LFQSPK,0.5143499970436096,0.4797048270702362,0.003173412063826114,0.05633304593066235,0.002757127123791452,0.04115525428791746,0.9382843347491977
167,MERPHICG,0.43890830874443054,0.4317343831062317,0.00013606762892032372,0.011664802995349888,0.002757127123791452,0.04115525428791746,0.9382843347491977
168,WMTKDMVMC,0.49249744415283203,0.5123001337051392,0.0010367867391212154,0.03219917295709962,0.002757127123791452,0.04115525428791746,0.9382843347491977
169,PAIANFVWG,0.49017333984375,0.5129151940345764,0.0013673913148518502,0.0369782546214914,0.002757127123791452,0.04115525428791746,0.9382843347491977
170,KYQCVALQE,0.4308961033821106,0.38806888461112976,0.004849319731330075,0.06963705717023139,0.002757127123791452,0.04115525428791746,0.9382843347491977
171,RFRFWGVEGK,0.4652222990989685,0.4680196940898895,2.0689436456388722e-05,0.004548564219222229,0.002757127123791452,0.04115525428791746,0.9382843347491977
172,WSTEWRNTDR,0.4539705812931061,0.41082414984703064,0.004921877942881429,0.07015609697582548,0.002757127123791452,0.04115525428791746,0.9382843347491977
173,TPEHP,0.500420868396759,0.5264452695846558,0.0017906164350379092,0.04231567599646624,0.002757127123791452,0.04115525428791746,0.9382843347491977
174,ASFAKLNP,0.4063037931919098,0.4286593496799469,0.0013213322826558357,0.03635013456172942,0.002757127123791452,0.04115525428791746,0.9382843347491977
175,IIWPKKPS,0.4841960668563843,0.47232478857040405,0.00037259416321144134,0.019302698340165847,0.002757127123791452,0.04115525428791746,0.9382843347491977
176,HLDDYAQ,0.3530501425266266,0.37392374873161316,0.0011519564148219034,0.03394048342056877,0.002757127123791452,0.04115525428791746,0.9382843347491977
177,IYHNCIM,0.5675519704818726,0.5571956634521484,0.0002835638800827951,0.016839355096998077,0.002757127123791452,0.04115525428791746,0.9382843347491977
178,FDGSRNSC,0.4055737853050232,0.39852404594421387,0.0001313975287112226,0.011462876109913367,0.002757127123791452,0.04115525428791746,0.9382843347491977
179,FYFRAS,0.6034209132194519,0.6088561415672302,7.810460940840137e-05,0.00883768122351114,0.002757127123791452,0.04115525428791746,0.9382843347491977
180,QYYRILGMDW,0.5881025791168213,0.589790940284729,7.5365361284280535e-06,0.002745275237280964,0.002757127123791452,0.04115525428791746,0.9382843347491977
181,GSFPLWWNY,0.6109323501586914,0.5510455965995789,0.009482058211250732,0.09737586051609881,0.002757127123791452,0.04115525428791746,0.9382843347491977
182,MFPDHPK,0.5787138938903809,0.5418204069137573,0.003598657247110773,0.05998880934900086,0.002757127123791452,0.04115525428791746,0.9382843347491977
183,TCVWPKHVRS,0.5281729698181152,0.5215252041816711,0.00011684024960255823,0.010809266839270748,0.002757127123791452,0.04115525428791746,0.9382843347491977
184,EMQCIMVID,0.31761986017227173,0.3167282044887543,2.102013204947408e-06,0.0014498321299196704,0.002757127123791452,0.04115525428791746,0.9382843347491977
185,IGHKSSSQRQ,0.3626529276371002,0.37945884466171265,0.0007467332773266476,0.02732642086565029,0.002757127123791452,0.04115525428791746,0.9382843347491977
186,TWYSCWKIM,0.5739912986755371,0.5824109315872192,0.00018742494400849537,0.013690323005995708,0.002757127123791452,0.04115525428791746,0.9382843347491977
